accuracy,loss,val_accuracy,val_loss
0.4890667796134949,1.7032116651535034,0.6056121587753296,1.3276286125183105
0.6298078894615173,1.155031681060791,0.6801542639732361,1.046273946762085
0.6883137822151184,0.9276975393295288,0.735624372959137,0.8699231147766113
0.7304899096488953,0.7783408164978027,0.7746801972389221,0.7345491647720337
0.7628498673439026,0.6721550226211548,0.794038712978363,0.6805058121681213
0.7844101786613464,0.5977105498313904,0.8176441192626953,0.6003106832504272
0.8058987855911255,0.5342022180557251,0.8364815711975098,0.5350173711776733
0.8228343725204468,0.4806554317474365,0.8445584774017334,0.5043006539344788
0.835724949836731,0.43975308537483215,0.8605299592018127,0.4546690881252289
0.8478729724884033,0.41027766466140747,0.8683984279632568,0.4351471960544586
0.8583078980445862,0.37936776876449585,0.8694666624069214,0.4291682541370392
0.8643069863319397,0.35960251092910767,0.8823376297950745,0.38922926783561707
0.8728008270263672,0.33763736486434937,0.8922383189201355,0.35897719860076904
0.8797509074211121,0.32238271832466125,0.8960422873497009,0.34274303913116455
0.8866358995437622,0.3008202016353607,0.8980745673179626,0.3397546112537384
0.8894758224487305,0.29222747683525085,0.9036762714385986,0.32312658429145813
0.8948626518249512,0.2783357501029968,0.9085224270820618,0.31336814165115356
0.8985819816589355,0.2674274444580078,0.9124306440353394,0.299534410238266
0.9036821722984314,0.2544436454772949,0.9122482538223267,0.3027009963989258
0.9054864645004272,0.2503044307231903,0.9140199422836304,0.2960720956325531
0.9091601967811584,0.240671306848526,0.916495144367218,0.28695836663246155
0.9118894338607788,0.23573465645313263,0.9199082851409912,0.2807839810848236
0.9139673113822937,0.22816483676433563,0.9191526770591736,0.2799774408340454
0.917224109172821,0.2191755324602127,0.9179802536964417,0.28387415409088135
0.9185398817062378,0.21404895186424255,0.9248586297035217,0.26161083579063416
0.9212300181388855,0.20708546042442322,0.9276204109191895,0.2516933083534241
0.9234707355499268,0.2015116959810257,0.9275162220001221,0.25728264451026917
0.9238550662994385,0.2020934671163559,0.9270472526550293,0.25909480452537537
0.9260110855102539,0.19352629780769348,0.9291316270828247,0.24512751400470734
0.9271119236946106,0.19169969856739044,0.9295223951339722,0.24766598641872406
0.9288966655731201,0.18686063587665558,0.9322320818901062,0.24578116834163666
0.930772602558136,0.1830313503742218,0.9333524107933044,0.23586450517177582
0.9320232272148132,0.18060195446014404,0.9294963479042053,0.25252124667167664
0.9332934021949768,0.17710980772972107,0.9341601133346558,0.23507314920425415
0.9345570206642151,0.1728837937116623,0.9327792525291443,0.2452419102191925
0.9346612691879272,0.17172694206237793,0.937703549861908,0.22333191335201263
0.9370322227478027,0.16706830263137817,0.9377295970916748,0.21935223042964935
0.9369214773178101,0.16616711020469666,0.9381985664367676,0.21845589578151703
0.9386411309242249,0.16268298029899597,0.9392668008804321,0.22016865015029907
0.9380874633789062,0.16383670270442963,0.9392147064208984,0.21948237717151642
0.9403086304664612,0.15778926014900208,0.9402047991752625,0.22163546085357666
0.9405822157859802,0.16164451837539673,0.9379380345344543,0.2264123260974884
0.9413638114929199,0.15613698959350586,0.9427841901779175,0.21047921478748322
0.9428880214691162,0.150074765086174,0.9399181604385376,0.21928130090236664
0.9433504939079285,0.152701273560524,0.9391365647315979,0.22659613192081451
0.9433765411376953,0.1492975652217865,0.9399442672729492,0.22597655653953552
0.944679319858551,0.14687888324260712,0.9399703145027161,0.2200593650341034
0.9454023241996765,0.144144669175148,0.9387457370758057,0.2268543392419815
0.9450766444206238,0.1468367576599121,0.9430447220802307,0.21167995035648346
0.9460667371749878,0.1432155817747116,0.9438003301620483,0.21141664683818817
0.9466464519500732,0.14139926433563232,0.9422109723091125,0.21579881012439728
0.9476104378700256,0.13684532046318054,0.9442692995071411,0.2038932591676712
0.9472717642784119,0.1395748257637024,0.9420285820960999,0.21942965686321259
0.9487764239311218,0.13584153354167938,0.9448946118354797,0.20590858161449432
0.9486265778541565,0.13810017704963684,0.9472655653953552,0.1980501115322113
0.9492128491401672,0.13437646627426147,0.945702314376831,0.2080213725566864
0.9497860074043274,0.1313658356666565,0.9488809704780579,0.19097720086574554
0.950339674949646,0.1309453397989273,0.9457804560661316,0.20293179154396057
0.9513037204742432,0.12986211478710175,0.9427841901779175,0.21511955559253693
0.9520071744918823,0.13049854338169098,0.9464318156242371,0.2018119990825653
0.9516489505767822,0.1297341287136078,0.9447643160820007,0.20921970903873444
0.9519290328025818,0.12522493302822113,0.944712221622467,0.20944258570671082
0.9525412917137146,0.12605051696300507,0.9471613764762878,0.20475083589553833
0.9529972672462463,0.1231202781200409,0.9453896284103394,0.2093820422887802
0.9524956941604614,0.12459748983383179,0.9502878785133362,0.19168855249881744
0.9539352655410767,0.12275902926921844,0.9475521445274353,0.20159469544887543
0.9534206390380859,0.12231818586587906,0.9457804560661316,0.20857007801532745
