accuracy,loss,val_accuracy,val_loss
0.5045433044433594,1.7182525396347046,0.6313800811767578,1.2868880033493042
0.6193143725395203,1.2550171613693237,0.6779656410217285,1.111720085144043
0.657386839389801,1.099717378616333,0.7039160132408142,1.0119489431381226
0.6823602914810181,0.9976934194564819,0.7227013111114502,0.9424927234649658
0.7018296718597412,0.9222145080566406,0.7506839036941528,0.8461723327636719
0.7163096070289612,0.8644704222679138,0.7576144337654114,0.8125859498977661
0.7277997136116028,0.8186739087104797,0.7639456987380981,0.7936456203460693
0.7378438115119934,0.7820339798927307,0.7718662619590759,0.7753734588623047
0.7477381229400635,0.74785977602005,0.7909121513366699,0.70722895860672
0.7555415034294128,0.7195299863815308,0.795341432094574,0.6855019927024841
0.760661244392395,0.6961129307746887,0.7926317453384399,0.6917935013771057
0.7676504254341125,0.6726602911949158,0.8054506182670593,0.648277759552002
0.7714869976043701,0.656677782535553,0.8102446794509888,0.6315062046051025
0.77585768699646,0.6366770267486572,0.8143612742424011,0.6260863542556763
0.7812966108322144,0.6257434487342834,0.8091503381729126,0.643001139163971
0.7855696082115173,0.6072302460670471,0.8228550553321838,0.5841878652572632
0.7904483079910278,0.5910410284996033,0.8260597586631775,0.5803767442703247
0.79205721616745,0.5810408592224121,0.8304369449615479,0.5611050724983215
0.7970467209815979,0.5676384568214417,0.8316354155540466,0.5562528371810913
0.800173282623291,0.5608131885528564,0.8288215398788452,0.5596089363098145
0.802811324596405,0.5526114702224731,0.8344493508338928,0.5499723553657532
0.8039512038230896,0.5420135259628296,0.839295506477356,0.5293406844139099
0.8061919212341309,0.536771297454834,0.8414319753646851,0.5266229510307312
0.8098590970039368,0.5261493921279907,0.8419009447097778,0.5329560041427612
0.8109273314476013,0.5189961791038513,0.8420312404632568,0.5235955715179443
0.8135653734207153,0.5147437453269958,0.8485187888145447,0.49783453345298767
0.8158712387084961,0.5070379376411438,0.8483103513717651,0.49603384733200073
0.8179556131362915,0.5002565383911133,0.8495088815689087,0.4961070418357849
0.8190498948097229,0.4954788386821747,0.8525832891464233,0.485208123922348
0.8217791318893433,0.49003809690475464,0.8541465997695923,0.47891998291015625
0.8238309621810913,0.48225536942481995,0.8515150547027588,0.4930736720561981
0.8237528204917908,0.4834546446800232,0.85690838098526,0.471979022026062
0.8257394433021545,0.4769350588321686,0.8601912260055542,0.46345457434654236
0.8278955221176147,0.47112977504730225,0.8571168184280396,0.4716181457042694
0.8283253908157349,0.46758919954299927,0.8618066310882568,0.45415955781936646
0.8304879665374756,0.465258926153183,0.8613897562026978,0.4567437767982483
0.8306573033332825,0.4597408175468445,0.8596441149711609,0.4652760922908783
0.8321880102157593,0.45579734444618225,0.8630572557449341,0.4549400210380554
0.8323312997817993,0.45325151085853577,0.8655585050582886,0.4493332505226135
0.834220290184021,0.4498398005962372,0.8619890213012695,0.45632287859916687
0.8356337547302246,0.44500064849853516,0.8681899905204773,0.43671271204948425
0.8370211720466614,0.4427673816680908,0.8702743649482727,0.4317290186882019
0.8373989462852478,0.4394976794719696,0.8663922548294067,0.4378094971179962
0.8382978439331055,0.4347849190235138,0.8700138330459595,0.431873083114624
0.8395615220069885,0.43005532026290894,0.8689194917678833,0.4310819208621979
0.8404734134674072,0.4259377717971802,0.8699877262115479,0.43026450276374817
0.8405255079269409,0.42805296182632446,0.872254490852356,0.42035573720932007
0.8412094712257385,0.42805561423301697,0.8757458329200745,0.415213018655777
0.8426424860954285,0.424896776676178,0.874234676361084,0.4181431531906128
0.8442187905311584,0.41961297392845154,0.8713165521621704,0.4232225716114044
0.8467395901679993,0.4116980731487274,0.8741825222969055,0.4124371111392975
0.8464073538780212,0.4121343195438385,0.871941864490509,0.4175954759120941
0.8475602865219116,0.40969118475914,0.87496417760849,0.4141084849834442
0.8466223478317261,0.40973562002182007,0.8734269738197327,0.4177974760532379
0.8480097651481628,0.40540847182273865,0.8746514916419983,0.4137038588523865
