accuracy,loss,val_accuracy,val_loss
0.5433778762817383,1.5449024438858032,0.6586592197418213,1.1825358867645264
0.6645649075508118,1.0611578226089478,0.7185065746307373,0.9550767540931702
0.7112159132957458,0.8835017681121826,0.7442484498023987,0.858046293258667
0.7426248788833618,0.7628324031829834,0.7757744789123535,0.7522305846214294
0.7647258043289185,0.6806432008743286,0.7995362281799316,0.6727606058120728
0.7860190272331238,0.6114832162857056,0.8174356818199158,0.602746307849884
0.8010200262069702,0.5511130094528198,0.8372371792793274,0.5320665240287781
0.8164574503898621,0.5032311677932739,0.8446106314659119,0.5111833810806274
0.829289436340332,0.4657720625400543,0.8529741168022156,0.47686177492141724
0.8391967415809631,0.4354940950870514,0.8541205525398254,0.47755908966064453
0.8459904789924622,0.412815660238266,0.8600088357925415,0.4548906087875366
0.8520286679267883,0.39120838046073914,0.87496417760849,0.4094183146953583
0.8598581552505493,0.369514524936676,0.8786900043487549,0.39514535665512085
0.8662741184234619,0.353487491607666,0.8884604573249817,0.36303719878196716
0.8717065453529358,0.34070706367492676,0.8955212235450745,0.34136077761650085
0.875393271446228,0.3254005014896393,0.8933066129684448,0.35248151421546936
0.879535973072052,0.3129907548427582,0.8977097868919373,0.33327174186706543
0.8834376335144043,0.30265364050865173,0.9013574719429016,0.32037991285324097
0.8857630491256714,0.2972032129764557,0.8985695838928223,0.3298751711845398
0.8915081024169922,0.28038492798805237,0.900601863861084,0.3234975039958954
0.8956247568130493,0.27379369735717773,0.9075063467025757,0.2978106737136841
0.8956312537193298,0.2706586420536041,0.9119616746902466,0.28652819991111755
0.8992854356765747,0.2607557773590088,0.9085224270820618,0.30083712935447693
0.9004579186439514,0.25571388006210327,0.9149579405784607,0.28057196736335754
0.9038385152816772,0.2501507103443146,0.9102681279182434,0.29742592573165894
0.905154287815094,0.2454296350479126,0.917485237121582,0.2673715054988861
0.906730592250824,0.24093766510486603,0.9180063009262085,0.27485793828964233
0.9088866114616394,0.23440876603126526,0.9164690971374512,0.2714512050151825
0.9107300043106079,0.2300352305173874,0.920377254486084,0.2620052099227905
0.912521243095398,0.2259516417980194,0.9192308783531189,0.2598533630371094
0.9132442474365234,0.22502000629901886,0.924077033996582,0.24545815587043762
0.9153221249580383,0.21836139261722565,0.9204554557800293,0.2672533690929413
0.9167616367340088,0.21478509902954102,0.923660159111023,0.25153660774230957
0.9162470698356628,0.2139287292957306,0.9279070496559143,0.23186524212360382
0.9175237417221069,0.21044617891311646,0.9265000820159912,0.24085840582847595
0.9212039709091187,0.20416130125522614,0.9259790182113647,0.24641816318035126
0.9213082194328308,0.20342440903186798,0.9295745491981506,0.22934690117835999
0.9220247268676758,0.20217502117156982,0.9241030812263489,0.24934329092502594
0.9225653409957886,0.19938921928405762,0.9297308325767517,0.22903941571712494
0.9231646060943604,0.1942880004644394,0.9281154870986938,0.2386791706085205
0.9246171712875366,0.1950232982635498,0.9298350811004639,0.22783146798610687
0.9250079989433289,0.1941395103931427,0.929809033870697,0.22632525861263275
0.925437867641449,0.18989388644695282,0.9348114728927612,0.212934672832489
0.9278479218482971,0.1844371110200882,0.9281415343284607,0.2371712028980255
0.9270402193069458,0.18576401472091675,0.9326750040054321,0.21879808604717255
0.9282909035682678,0.18535543978214264,0.930668830871582,0.22411391139030457
0.928062915802002,0.1820446401834488,0.9299914240837097,0.22776556015014648
0.9296978116035461,0.17850352823734283,0.9326489567756653,0.22168108820915222
0.9304078221321106,0.1784648448228836,0.9318934082984924,0.22348633408546448
0.9310200810432434,0.17626194655895233,0.9293661117553711,0.23570643365383148
0.9317235946655273,0.1751951426267624,0.9333263635635376,0.21761664748191833
0.9327853322029114,0.17208655178546906,0.9360100030899048,0.20927323400974274
0.9333910942077637,0.169763445854187,0.9336390495300293,0.22519175708293915
0.9334627389907837,0.16943441331386566,0.9381725192070007,0.2019134908914566
0.9337623715400696,0.1705004870891571,0.9362444877624512,0.21285125613212585
0.9354429244995117,0.1662452518939972,0.936843752861023,0.20737439393997192
0.9348241090774536,0.16774539649486542,0.936713457107544,0.21082623302936554
0.934856653213501,0.1636107861995697,0.9340819716453552,0.2206607162952423
0.9360291361808777,0.16431555151939392,0.9390583634376526,0.20289346575737
0.9365372061729431,0.16225557029247284,0.9334566593170166,0.22504153847694397
0.9380027651786804,0.15774990618228912,0.9343164563179016,0.21674349904060364
0.9382176995277405,0.15832574665546417,0.9371042847633362,0.2077711820602417
0.9368628859519958,0.16013780236244202,0.9393189549446106,0.19937120378017426
0.9381135106086731,0.15810659527778625,0.9354628324508667,0.21165615320205688
0.9384000897407532,0.15714877843856812,0.9415856599807739,0.19540677964687347
0.9384978413581848,0.1562797576189041,0.9379119873046875,0.20530366897583008
0.9390905499458313,0.15650521218776703,0.9396055340766907,0.20012341439723969
0.9395400285720825,0.1526249796152115,0.9395273923873901,0.19802695512771606
0.9401653409004211,0.1510828733444214,0.9387717843055725,0.19811813533306122
0.9399959444999695,0.15220652520656586,0.9403611421585083,0.2018681764602661
0.9408687949180603,0.15119066834449768,0.938849925994873,0.2051670402288437
0.9414159655570984,0.1462617963552475,0.9419504404067993,0.1905410885810852
0.9416178464889526,0.15048785507678986,0.9389541745185852,0.20361942052841187
0.9423995018005371,0.1473628282546997,0.9400224089622498,0.19492220878601074
