accuracy,loss,val_accuracy,val_loss
0.5612351894378662,1.560207486152649,0.6503493189811707,1.2110848426818848
0.6417946219444275,1.1896190643310547,0.6869695782661438,1.0767017602920532
0.6706118583679199,1.0568227767944336,0.7113361954689026,0.9911714792251587
0.6917471289634705,0.9679032564163208,0.7278566956520081,0.9266648888587952
0.7058411836624146,0.9022936820983887,0.7462059259414673,0.8589028716087341
0.7198961973190308,0.8529781103134155,0.7534893155097961,0.8248134851455688
0.7286449670791626,0.8146492838859558,0.7660555243492126,0.7873233556747437
0.7381712198257446,0.7807103395462036,0.769775390625,0.771200954914093
0.7446810007095337,0.7513616681098938,0.7797783613204956,0.7342323660850525
0.7504053711891174,0.7303849458694458,0.7826854586601257,0.7232909798622131
0.7556295990943909,0.710412323474884,0.7903909087181091,0.6943221688270569
0.7600489258766174,0.6919844746589661,0.7945796251296997,0.6799831390380859
0.7651715278625488,0.675757884979248,0.7976899147033691,0.6707618236541748
0.7684537768363953,0.6631100177764893,0.8019255995750427,0.657254159450531
0.7726933360099792,0.648608386516571,0.8031603097915649,0.6561680436134338
0.7760928273200989,0.6377031803131104,0.8098341822624207,0.6266626119613647
0.7773470878601074,0.63333660364151,0.8080055117607117,0.6336463689804077
0.7810513377189636,0.6189365983009338,0.8140698075294495,0.6144667863845825
0.7844781279563904,0.6100687980651855,0.8112252354621887,0.6226006150245667
0.7859199643135071,0.6049813032150269,0.8180710077285767,0.6032931208610535
0.7891358137130737,0.5914119482040405,0.8240883946418762,0.5815336108207703
0.7908589839935303,0.5863379836082458,0.8190712928771973,0.5996254682540894
0.7923633456230164,0.5794888138771057,0.8268235921859741,0.5694148540496826
0.7938520312309265,0.5764215588569641,0.8246354460716248,0.5774250030517578
0.7963371872901917,0.5697895288467407,0.8310748338699341,0.5517727136611938
0.7977086901664734,0.5631967186927795,0.8302152156829834,0.5604670643806458
0.7986464500427246,0.5616790056228638,0.830621600151062,0.560775637626648
0.8008971214294434,0.5537196397781372,0.8337475061416626,0.553777813911438
0.803530752658844,0.5472360849380493,0.8365452289581299,0.5386791825294495
0.8032572269439697,0.5446981191635132,0.8323408365249634,0.5551199913024902
0.8051835894584656,0.5382198691368103,0.8388896584510803,0.5352798104286194
0.8074538111686707,0.5345975756645203,0.840812087059021,0.5264272093772888
0.8080828785896301,0.5318776965141296,0.8398430943489075,0.5272203087806702
0.8088292479515076,0.5292606949806213,0.8421719074249268,0.5196923613548279
0.8105445504188538,0.5243988633155823,0.8407339453697205,0.5301320552825928
0.8114510774612427,0.5208867192268372,0.8393116593360901,0.5292533040046692
0.8117832541465759,0.5199859142303467,0.8440474271774292,0.5138264894485474
0.8123967051506042,0.5144044756889343,0.8428283333778381,0.5230345726013184
0.8149404525756836,0.5084733963012695,0.8469702005386353,0.5085940361022949
0.8153780698776245,0.511112630367279,0.8460480570793152,0.504848062992096
0.8163236379623413,0.5046191811561584,0.8525499701499939,0.4843977391719818
